aero_map_id,setup_id,speed_mps,front_height_m,rear_height_m,yaw_deg,drs,cl_front,cl_rear,cd,downforce_n,drag_n,data_source_type,synthetic_flag,model_version,data_version,generation_timestamp,random_seed,validation_status
1531,6,70,0.04,0.04,-5,0,1.41609970865,1.64782847058,0.635565321032,13793.4216719,2861.23562962,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1532,6,70,0.04,0.04,-5,1,1.41609970865,1.23587135294,0.521163563246,11938.8422229,2346.21321629,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1533,6,70,0.04,0.04,0,0,1.4483231059,1.68532486373,0.628065321032,14107.2914533,2827.47156712,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1534,6,70,0.04,0.04,0,1,1.4483231059,1.2639936478,0.515013563246,12210.5109856,2318.52668504,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1535,6,70,0.04,0.04,5,0,1.41609970865,1.64782847058,0.635565321032,13793.4216719,2861.23562962,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1536,6,70,0.04,0.04,5,1,1.41609970865,1.23587135294,0.521163563246,11938.8422229,2346.21321629,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1537,6,70,0.04,0.06,-5,0,1.45729552421,1.70962219392,0.63925197846,14257.0677023,2877.83250053,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1538,6,70,0.04,0.06,-5,1,1.45729552421,1.28221664544,0.524186622337,12332.9413487,2359.82265043,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1539,6,70,0.04,0.06,0,0,1.49045633365,1.74852470535,0.63175197846,14581.4877649,2844.06843803,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1540,6,70,0.04,0.06,0,1,1.49045633365,1.31139352901,0.518036622337,12613.5778505,2332.13611918,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1541,6,70,0.04,0.06,5,0,1.45729552421,1.70962219392,0.63925197846,14257.0677023,2877.83250053,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1542,6,70,0.04,0.06,5,1,1.45729552421,1.28221664544,0.524186622337,12332.9413487,2359.82265043,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1543,6,70,0.04,0.085,-5,0,1.35197920622,1.55164771692,0.629827108949,13071.7654546,2835.4029161,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1544,6,70,0.04,0.085,-5,1,1.35197920622,1.16373578769,0.516458229338,11325.4344382,2325.0303912,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1545,6,70,0.04,0.085,0,0,1.38274353924,1.58695551373,0.622327108949,13369.2139241,2801.6388536,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1546,6,70,0.04,0.085,0,1,1.38274353924,1.1902166353,0.510308229338,11583.1450858,2297.34385995,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1547,6,70,0.04,0.085,5,0,1.35197920622,1.55164771692,0.629827108949,13071.7654546,2835.4029161,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1548,6,70,0.04,0.085,5,1,1.35197920622,1.16373578769,0.516458229338,11325.4344382,2325.0303912,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1549,6,70,0.055,0.04,-5,0,1.27621460659,1.43800081749,0.623046854202,12219.0585623,2804.87905676,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1550,6,70,0.055,0.04,-5,1,1.27621460659,1.07850061312,0.510898420446,10600.6335797,2300.00082654,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1551,6,70,0.055,0.04,0,0,1.30525491356,1.47072257522,0.615546854202,12497.1036573,2771.11499426,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1552,6,70,0.055,0.04,0,1,1.30525491356,1.10304193141,0.504748420446,10841.851359,2272.31429529,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1553,6,70,0.055,0.04,5,0,1.27621460659,1.43800081749,0.623046854202,12219.0585623,2804.87905676,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1554,6,70,0.055,0.04,5,1,1.27621460659,1.07850061312,0.510898420446,10600.6335797,2300.00082654,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1555,6,70,0.055,0.06,-5,0,1.3038442063,1.47944521705,0.625519456519,12530.0210727,2816.01040332,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1556,6,70,0.055,0.06,-5,1,1.3038442063,1.10958391279,0.512925954345,10864.9517136,2309.12853072,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1557,6,70,0.055,0.06,0,0,1.33351322576,1.51311004351,0.618019456519,12815.1421303,2782.24634082,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1558,6,70,0.055,0.06,0,1,1.33351322576,1.13483253263,0.506775954345,11112.184061,2281.44199947,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1559,6,70,0.055,0.06,5,0,1.3038442063,1.47944521705,0.625519456519,12530.0210727,2816.01040332,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1560,6,70,0.055,0.06,5,1,1.3038442063,1.10958391279,0.512925954345,10864.9517136,2309.12853072,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1561,6,70,0.055,0.085,-5,0,1.23320966079,1.37349339878,0.619198295781,11735.0513363,2787.55332782,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1562,6,70,0.055,0.085,-5,1,1.23320966079,1.03012004908,0.50774260254,10189.2274376,2285.79372881,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1563,6,70,0.055,0.085,0,0,1.26127138875,1.40474728799,0.611698295781,12002.0828304,2753.78926532,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1564,6,70,0.055,0.085,0,1,1.26127138875,1.05356046599,0.50159260254,10421.0836561,2258.10719756,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1565,6,70,0.055,0.085,5,0,1.23320966079,1.37349339878,0.619198295781,11735.0513363,2787.55332782,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1566,6,70,0.055,0.085,5,1,1.23320966079,1.03012004908,0.50774260254,10189.2274376,2285.79372881,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1567,6,90,0.025,0.04,-5,0,1.4101108952,1.6388452504,0.635029375735,22689.9505161,4725.80923555,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1568,6,90,0.025,0.04,-5,1,1.4101108952,1.2291339378,0.520724088103,19640.9301416,3875.16357315,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1569,6,90,0.025,0.04,0,0,1.4421980168,1.67613723007,0.627529375735,23206.2611153,4669.99517305,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1570,6,90,0.025,0.04,0,1,1.4421980168,1.25710292255,0.514574088103,20087.860178,3829.3960419,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1571,6,90,0.025,0.04,5,0,1.4101108952,1.6388452504,0.635029375735,22689.9505161,4725.80923555,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1572,6,90,0.025,0.04,5,1,1.4101108952,1.2291339378,0.520724088103,19640.9301416,3875.16357315,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1573,6,90,0.025,0.06,-5,0,1.45072590884,1.69976777086,0.63866405658,23445.5801526,4752.85807606,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1574,6,90,0.025,0.06,-5,1,1.45072590884,1.27482582814,0.523704526396,20283.2153326,3897.34362237,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1575,6,90,0.025,0.06,0,0,1.48373722646,1.73844604455,0.63116405658,23979.0851299,4697.04401356,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1576,6,90,0.025,0.06,0,1,1.48373722646,1.30383453342,0.517554526396,20744.7605905,3851.57609112,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1577,6,90,0.025,0.06,5,0,1.45072590884,1.69976777086,0.63866405658,23445.5801526,4752.85807606,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1578,6,90,0.025,0.06,5,1,1.45072590884,1.27482582814,0.523704526396,20283.2153326,3897.34362237,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1579,6,90,0.025,0.085,-5,0,1.34689439989,1.54402050744,0.629372064213,21513.827376,4683.70823037,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1580,6,90,0.025,0.085,-5,1,1.34689439989,1.15801538058,0.516085092655,18641.2254726,3840.6407489,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1581,6,90,0.025,0.085,0,0,1.37754302798,1.57915474684,0.621872064213,22003.375253,4627.89416787,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1582,6,90,0.025,0.085,0,1,1.37754302798,1.18436606013,0.509935092655,19065.407195,3794.87321765,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1583,6,90,0.025,0.085,5,0,1.34689439989,1.54402050744,0.629372064213,21513.827376,4683.70823037,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1584,6,90,0.025,0.085,5,1,1.34689439989,1.15801538058,0.516085092655,18641.2254726,3840.6407489,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1585,6,90,0.04,0.04,-5,0,1.41609970865,1.64782847058,0.635565321032,22801.3705189,4729.79767345,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1586,6,90,0.04,0.04,-5,1,1.41609970865,1.23587135294,0.521163563246,19735.637144,3878.43409223,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1587,6,90,0.04,0.04,0,0,1.4483231059,1.68532486373,0.628065321032,23320.216484,4673.98361095,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1588,6,90,0.04,0.04,0,1,1.4483231059,1.2639936478,0.515013563246,20184.7222414,3832.66656098,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1589,6,90,0.04,0.04,5,0,1.41609970865,1.64782847058,0.635565321032,22801.3705189,4729.79767345,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1590,6,90,0.04,0.04,5,1,1.41609970865,1.23587135294,0.521163563246,19735.637144,3878.43409223,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1591,6,90,0.04,0.06,-5,0,1.45729552421,1.70962219392,0.63925197846,23567.8057936,4757.2333172,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1592,6,90,0.04,0.06,-5,1,1.45729552421,1.28221664544,0.524186622337,20387.1071275,3900.9313201,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1593,6,90,0.04,0.06,0,0,1.49045633365,1.74852470535,0.63175197846,24104.0920196,4701.4192547,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1594,6,90,0.04,0.06,0,1,1.49045633365,1.31139352901,0.518036622337,20851.0164467,3855.16378885,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1595,6,90,0.04,0.06,5,0,1.45729552421,1.70962219392,0.63925197846,23567.8057936,4757.2333172,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1596,6,90,0.04,0.06,5,1,1.45729552421,1.28221664544,0.524186622337,20387.1071275,3900.9313201,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1597,6,90,0.04,0.085,-5,0,1.35197920622,1.55164771692,0.629827108949,21608.4286086,4687.09461641,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1598,6,90,0.04,0.085,-5,1,1.35197920622,1.16373578769,0.516458229338,18721.6365203,3843.41758545,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1599,6,90,0.04,0.085,0,0,1.38274353924,1.58695551373,0.622327108949,22100.1291399,4631.28055391,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1600,6,90,0.04,0.085,0,1,1.38274353924,1.1902166353,0.510308229338,19147.6479989,3797.6500542,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1601,6,90,0.04,0.085,5,0,1.35197920622,1.55164771692,0.629827108949,21608.4286086,4687.09461641,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1602,6,90,0.04,0.085,5,1,1.35197920622,1.16373578769,0.516458229338,18721.6365203,3843.41758545,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1603,6,90,0.055,0.04,-5,0,1.27621460659,1.43800081749,0.623046854202,20198.8519091,4636.63680811,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1604,6,90,0.055,0.04,-5,1,1.27621460659,1.07850061312,0.510898420446,17523.4963256,3802.04218265,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1605,6,90,0.055,0.04,0,0,1.30525491356,1.47072257522,0.615546854202,20658.4774743,4580.82274561,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1606,6,90,0.055,0.04,0,1,1.30525491356,1.10304193141,0.504748420446,17922.2440832,3756.2746514,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1607,6,90,0.055,0.04,5,0,1.27621460659,1.43800081749,0.623046854202,20198.8519091,4636.63680811,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1608,6,90,0.055,0.04,5,1,1.27621460659,1.07850061312,0.510898420446,17523.4963256,3802.04218265,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1609,6,90,0.055,0.06,-5,0,1.3038442063,1.47944521705,0.625519456519,20712.8919774,4655.03760548,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1610,6,90,0.055,0.06,-5,1,1.3038442063,1.10958391279,0.512925954345,17960.4303837,3817.13083649,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1611,6,90,0.055,0.06,0,0,1.33351322576,1.51311004351,0.618019456519,21184.2145419,4599.22354298,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1612,6,90,0.055,0.06,0,1,1.33351322576,1.13483253263,0.506775954345,18369.1205907,3771.36330524,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1613,6,90,0.055,0.06,5,0,1.3038442063,1.47944521705,0.625519456519,20712.8919774,4655.03760548,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1614,6,90,0.055,0.06,5,1,1.3038442063,1.10958391279,0.512925954345,17960.4303837,3817.13083649,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1615,6,90,0.055,0.085,-5,0,1.23320966079,1.37349339878,0.619198295781,19398.7583314,4607.99631741,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1616,6,90,0.055,0.085,-5,1,1.23320966079,1.03012004908,0.50774260254,16843.4167846,3778.55698028,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1617,6,90,0.055,0.085,0,0,1.26127138875,1.40474728799,0.611698295781,19840.17774,4552.18225491,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1618,6,90,0.055,0.085,0,1,1.26127138875,1.05356046599,0.50159260254,17226.689309,3732.78944903,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1619,6,90,0.055,0.085,5,0,1.23320966079,1.37349339878,0.619198295781,19398.7583314,4607.99631741,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1620,6,90,0.055,0.085,5,1,1.23320966079,1.03012004908,0.50774260254,16843.4167846,3778.55698028,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1621,7,0,0.025,0.04,-5,0,1.46980347444,1.77982868861,0.763274151686,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1622,7,0,0.025,0.04,-5,1,1.46980347444,1.33487151646,0.625884804382,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1623,7,0,0.025,0.04,0,0,1.50324890272,1.82032875123,0.755774151686,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1624,7,0,0.025,0.04,0,1,1.50324890272,1.36524656342,0.619734804382,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1625,7,0,0.025,0.04,5,0,1.46980347444,1.77982868861,0.763274151686,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1626,7,0,0.025,0.04,5,1,1.46980347444,1.33487151646,0.625884804382,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1627,7,0,0.025,0.06,-5,0,1.51041848808,1.84075120907,0.766908832531,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1628,7,0,0.025,0.06,-5,1,1.51041848808,1.3805634068,0.628865242675,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1629,7,0,0.025,0.06,0,0,1.54478811238,1.88263756572,0.759408832531,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1630,7,0,0.025,0.06,0,1,1.54478811238,1.41197817429,0.622715242675,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1631,7,0,0.025,0.06,5,0,1.51041848808,1.84075120907,0.766908832531,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1632,7,0,0.025,0.06,5,1,1.51041848808,1.3805634068,0.628865242675,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1633,7,0,0.025,0.085,-5,0,1.40658697913,1.68500394565,0.757616840164,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1634,7,0,0.025,0.085,-5,1,1.40658697913,1.26375295924,0.621245808934,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1635,7,0,0.025,0.085,0,0,1.4385939139,1.723346268,0.750116840164,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1636,7,0,0.025,0.085,0,1,1.4385939139,1.292509701,0.615095808934,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1637,7,0,0.025,0.085,5,0,1.40658697913,1.68500394565,0.757616840164,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1638,7,0,0.025,0.085,5,1,1.40658697913,1.26375295924,0.621245808934,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1639,7,0,0.04,0.04,-5,0,1.47579228789,1.78881190879,0.763810096983,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1640,7,0,0.04,0.04,-5,1,1.47579228789,1.3416089316,0.626324279526,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1641,7,0,0.04,0.04,0,0,1.50937399183,1.82951638489,0.756310096983,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1642,7,0,0.04,0.04,0,1,1.50937399183,1.37213728867,0.620174279526,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1643,7,0,0.04,0.04,5,0,1.47579228789,1.78881190879,0.763810096983,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1644,7,0,0.04,0.04,5,1,1.47579228789,1.3416089316,0.626324279526,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1645,7,0,0.04,0.06,-5,0,1.51698810345,1.85060563213,0.76749675441,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1646,7,0,0.04,0.06,-5,1,1.51698810345,1.3879542241,0.629347338617,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1647,7,0,0.04,0.06,0,0,1.55150721957,1.89271622651,0.75999675441,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1648,7,0,0.04,0.06,0,1,1.55150721957,1.41953716988,0.623197338617,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1649,7,0,0.04,0.06,5,0,1.51698810345,1.85060563213,0.76749675441,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1650,7,0,0.04,0.06,5,1,1.51698810345,1.3879542241,0.629347338617,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1651,7,0,0.04,0.085,-5,0,1.41167178546,1.69263115514,0.7580718849,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1652,7,0,0.04,0.085,-5,1,1.41167178546,1.26947336635,0.621618945618,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1653,7,0,0.04,0.085,0,0,1.44379442516,1.7311470349,0.7505718849,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1654,7,0,0.04,0.085,0,1,1.44379442516,1.29836027617,0.615468945618,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1655,7,0,0.04,0.085,5,0,1.41167178546,1.69263115514,0.7580718849,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1656,7,0,0.04,0.085,5,1,1.41167178546,1.26947336635,0.621618945618,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1657,7,0,0.055,0.04,-5,0,1.33590718583,1.5789842557,0.751291630153,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1658,7,0,0.055,0.04,-5,1,1.33590718583,1.18423819177,0.616059136725,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1659,7,0,0.055,0.04,0,0,1.36630579949,1.61491409638,0.743791630153,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1660,7,0,0.055,0.04,0,1,1.36630579949,1.21118557229,0.609909136725,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1661,7,0,0.055,0.04,5,0,1.33590718583,1.5789842557,0.751291630153,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1662,7,0,0.055,0.04,5,1,1.33590718583,1.18423819177,0.616059136725,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1663,7,0,0.055,0.06,-5,0,1.36353678554,1.62042865526,0.75376423247,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1664,7,0,0.055,0.06,-5,1,1.36353678554,1.21532149144,0.618086670625,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1665,7,0,0.055,0.06,0,0,1.39456411168,1.65730156467,0.74626423247,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1666,7,0,0.055,0.06,0,1,1.39456411168,1.2429761735,0.611936670625,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1667,7,0,0.055,0.06,5,0,1.36353678554,1.62042865526,0.75376423247,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1668,7,0,0.055,0.06,5,1,1.36353678554,1.21532149144,0.618086670625,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1669,7,0,0.055,0.085,-5,0,1.29290224003,1.51447683699,0.747443071731,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1670,7,0,0.055,0.085,-5,1,1.29290224003,1.13585762774,0.61290331882,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1671,7,0,0.055,0.085,0,0,1.32232227467,1.54893880916,0.739943071731,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
1672,7,0,0.055,0.085,0,1,1.32232227467,1.16170410687,0.60675331882,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
